/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_16_320.jpg,,,-0.2083333,0,0,2.193721
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_16_439.jpg,,,-0.2083333,0,0,2.167316
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_16_553.jpg,,,-0.2083333,0,0,2.14123
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_16_682.jpg,,,-0.2083333,0,0,2.111193
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_16_873.jpg,,,-0.2083333,0.371031,0,2.600682
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_16_946.jpg,,,-0.2083333,0,0,2.594486
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_17_055.jpg,,,-0.2083333,0,0,2.563264
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_17_196.jpg,,,-0.2333333,0,0,2.526592
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_17_332.jpg,,,-0.2333333,0,0,2.491132
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_17_470.jpg,,,-0.2333333,0,0,2.461141
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_17_603.jpg,,,-0.5666667,0,0,2.391522
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_17_731.jpg,,,-0.5666667,0,0,2.360809
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_17_828.jpg,,,-0.5666667,0,0,2.33556
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_17_959.jpg,,,-0.5666667,0,0,2.305614
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_18_098.jpg,,,-0.5666667,0,0,2.271156
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_18_220.jpg,,,-0.5666667,0,0,2.237201
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_18_352.jpg,,,-0.5666667,0,0,2.208502
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_18_501.jpg,,,0.1083333,0,0,2.142665
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_18_636.jpg,,,0.1083333,0,0,2.112585
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_18_805.jpg,,,0.1083333,0.356688,0,2.587174
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_18_877.jpg,,,0.1083333,0.02530807,0,2.599004
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_18_984.jpg,,,0.1083333,0,0,2.58109
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_19_097.jpg,,,0.1083333,0,0,2.555101
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_19_220.jpg,,,-0.09166667,0,0,2.519549
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_19_354.jpg,,,-0.09166667,0.3683521,0,3.099689
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_19_471.jpg,,,-0.225,0,0,3.066941
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_19_581.jpg,,,-0.225,0,0,3.036036
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_19_684.jpg,,,-0.225,0,0,2.999488
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_19_817.jpg,,,-0.225,0,0,2.963387
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_19_955.jpg,,,-0.225,0,0,2.92182
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_20_076.jpg,,,-0.225,0.3955981,0,3.448794
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_20_196.jpg,,,-0.225,0.03583825,0,3.463418
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_20_336.jpg,,,-0.225,0.4525353,0,4.176478
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_20_456.jpg,,,-0.225,0.8161443,0,5.29106
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_20_590.jpg,,,-0.225,0.4182633,0,5.942803
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_20_732.jpg,,,-0.225,0,0,5.880944
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_20_870.jpg,,,-0.225,0.3866821,0,6.351323
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_20_999.jpg,,,-0.225,0,0,6.283366
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_21_132.jpg,,,-0.225,0,0,6.195241
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_21_256.jpg,,,-0.225,0,0,6.120694
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_21_387.jpg,,,-0.225,0,0,6.047047
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_21_499.jpg,,,-0.225,0,0,5.974288
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_21_620.jpg,,,-0.225,0,0,5.902409
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_21_741.jpg,,,-0.225,0,0,5.831398
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_21_873.jpg,,,-0.225,0,0,5.749637
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_21_972.jpg,,,-0.225,0,0,5.691941
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_22_101.jpg,,,-0.225,0,0,5.623475
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_22_200.jpg,,,-0.225,0,0,5.567053
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_22_298.jpg,,,-0.225,0,0,5.511199
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_22_396.jpg,,,-0.225,0,0,5.455909
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_22_491.jpg,,,-0.225,0,0,5.401175
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_22_593.jpg,,,-0.225,0,0,5.346731
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_22_726.jpg,,,0.075,0,0,5.264578
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_22_845.jpg,,,0.08333334,0,0,5.200594
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_22_951.jpg,,,0.08333334,0,0,5.138006
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_23_070.jpg,,,0.08333334,0,0,5.076211
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_23_184.jpg,,,0.08333334,0,0,5.015163
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_23_277.jpg,,,0.08333334,0,0,4.974873
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_23_388.jpg,,,-0.04166667,0,0,4.92187
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_23_490.jpg,,,-0.1083333,0,0,4.860006
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_23_608.jpg,,,-0.1083333,0,0,4.801428
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_23_720.jpg,,,-0.1083333,0,0,4.753253
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_23_827.jpg,,,-0.1083333,0,0,4.696023
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_23_942.jpg,,,-0.1083333,0,0,4.63928
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_24_062.jpg,,,-0.1083333,0,0,4.583481
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_24_175.jpg,,,-0.1083333,0.342897,0,4.939209
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_24_282.jpg,,,-0.1083333,0.03454506,0,4.944845
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_24_385.jpg,,,-0.1083333,0,0,4.887053
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_24_482.jpg,,,-0.1083333,0,0,4.838023
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_24_578.jpg,,,-0.1083333,0,0,4.799153
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_24_689.jpg,,,-0.1083333,0,0,4.741433
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_24_784.jpg,,,-0.1083333,0,0,4.693861
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_24_893.jpg,,,-0.1083333,0.3268531,0,5.029379
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_24_989.jpg,,,-0.1083333,0.03768307,0,5.037357
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_25_100.jpg,,,-0.1083333,0,0,4.988678
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_25_196.jpg,,,-0.1083333,0,0,4.938631
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_25_292.jpg,,,-0.1083333,0,0,4.889085
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_25_388.jpg,,,-0.1083333,0,0,4.840037
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_25_494.jpg,,,-0.1083333,0,0,4.791482
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_25_596.jpg,,,-0.1083333,0.3067619,0,5.10227
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_25_703.jpg,,,-0.1083333,0,0,5.054731
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_25_801.jpg,,,-0.1083333,0,0,5.004024
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_25_898.jpg,,,-0.1083333,0,0,4.963824
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_26_001.jpg,,,-0.1083333,0,0,4.914027
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_26_103.jpg,,,-0.1083333,0,0,4.854932
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_26_209.jpg,,,-0.1083333,0,0,4.806231
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_26_311.jpg,,,-0.1083333,0,0,4.758015
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_26_421.jpg,,,-0.1083333,0,0,4.710211
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_26_528.jpg,,,-0.1083333,0,0,4.653492
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_26_643.jpg,,,-0.1083333,0,0,4.59752
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_26_764.jpg,,,-0.1083333,0,0,4.542221
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_26_879.jpg,,,-0.1083333,0.3512371,0,4.908256
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_27_000.jpg,,,-0.1083333,0,0,4.86433
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_27_116.jpg,,,-0.1083333,0,0,4.805822
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_27_217.jpg,,,-0.1083333,0,0,4.757603
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_27_309.jpg,,,-0.1083333,0.2765071,0,5.033455
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_27_394.jpg,,,-0.1083333,0.04224014,0,5.044423
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_27_496.jpg,,,-0.1083333,0,0,4.99588
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_27_607.jpg,,,-0.1083333,0,0,4.935792
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_27_706.jpg,,,-0.1083333,0,0,4.886269
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_27_805.jpg,,,-0.1083333,0,0,4.837016
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_27_908.jpg,,,-0.1083333,0,0,4.788479
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_28_023.jpg,,,-0.1083333,0,0,4.740428
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_28_132.jpg,,,-0.1083333,0,0,4.683405
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_28_221.jpg,,,-0.1083333,0,0,4.63641
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_28_335.jpg,,,-0.1083333,0.34302,0,4.991576
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_28_435.jpg,,,-0.1083333,0.04485011,0,5.008883
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_28_539.jpg,,,-0.1083333,0,0,4.960798
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_28_636.jpg,,,-0.1083333,0,0,4.911021
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_28_739.jpg,,,-0.1083333,0,0,4.861741
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_28_857.jpg,,,-0.1083333,0,0,4.80326
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_28_964.jpg,,,-0.1083333,0,0,4.745484
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_29_081.jpg,,,-0.125,0,0,4.697432
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_29_174.jpg,,,-0.125,0,0,4.650254
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_29_277.jpg,,,-0.125,0,0,4.60359
/Users/Mango/Documents/Development/Learning Plus Challenges/SDC/Term 1/Behavioural Cloning /Training/IMG/center_2017_01_30_19_53_29_380.jpg,,,-0.125,0,0,4.557399
